hour,day_name,category,followers_count,duration_seconds,hashtag_count,caption_length,has_trending_audio,female_presence_score,face_count,brightness_score,colorfulness_score,engagement_rate,engagement_score,source,is_weekend,is_peak_hour,is_morning,is_high_eng_category,is_short_reel,followers_log,hashtag_optimal,engagement_potential,day_num,category_enc
22,Sunday,Entertainment,477525,90,7,207,0,0.1,2,0.64,0.25,0.09,11193,original,1,0,0,1,0,13.07637388768234,1,5.428549555072936,6,2
23,Monday,Tech,163338,45,8,269,0,0.17,2,0.79,0.79,0.079,7988,original,0,0,0,0,1,12.003583074694433,1,5.151433229877774,0,5
22,Friday,Lifestyle,189064,15,7,157,0,0.15,0,0.9,0.62,0.13,14258,original,0,0,0,0,1,12.149846150260368,1,5.193938460104147,4,3
23,Tuesday,Lifestyle,219020,15,5,249,0,0.97,1,0.59,0.37,0.095,9498,original,0,0,0,0,1,12.296922894612406,1,5.304769157844963,1,3
20,Friday,Business,103806,90,3,56,1,0.76,3,0.52,0.83,0.065,8231,original,0,1,0,0,0,11.550288684819703,0,5.042115473927882,4,0
8,Thursday,Entertainment,405126,90,8,207,1,0.97,3,0.96,0.36,0.081,9000,original,0,0,1,1,0,12.91195587717958,1,5.622782350871832,3,2
19,Tuesday,Entertainment,378133,30,17,56,1,0.44,4,0.66,0.41,0.082,12653,original,0,1,0,1,1,12.84300390913688,0,5.439201563654752,1,2
9,Monday,Education,95982,45,4,87,0,0.28,2,0.65,0.27,0.101,7181,original,0,0,1,0,1,11.471926371435535,0,4.828770548574214,0,1
22,Sunday,Tech,126626,45,5,133,1,0.8,2,0.42,0.52,0.09,10974,original,1,0,0,0,1,11.74900103609555,1,5.04760041443822,6,5
6,Wednesday,Education,124176,60,19,84,1,0.33,2,0.38,0.54,0.075,5843,original,0,0,0,0,0,11.729463246147438,0,4.941785298458974,2,1
6,Saturday,Sports,398422,30,14,146,1,0.3,3,0.89,0.61,0.091,8965,original,1,0,0,1,1,12.895269533949909,1,5.518107813579963,5,4
23,Friday,Entertainment,223126,30,17,99,1,0.23,4,0.73,0.77,0.066,8875,original,0,0,0,1,1,12.315496395061302,0,5.272198558024521,4,2
23,Saturday,Education,223969,30,14,70,0,0.13,0,0.53,0.92,0.115,11304,original,1,0,0,0,1,12.319267393296517,1,5.243706957318607,5,1
22,Monday,Business,127409,30,18,147,0,0.26,1,0.43,0.31,0.097,7233,original,0,0,0,0,1,11.755165511975427,0,4.902066204790171,0,0
23,Monday,Tech,28419,45,10,59,0,0.36,0,0.69,0.24,0.087,10017,original,0,0,0,0,1,10.254848401651092,1,4.359939360660437,0,5
23,Monday,Sports,448852,45,16,268,0,0.67,3,0.71,0.21,0.114,9504,original,0,0,0,1,1,13.014450718909853,0,5.523780287563942,0,4
13,Sunday,Education,258618,30,19,116,0,0.06,2,0.44,0.31,0.111,6717,original,1,0,0,0,1,12.463111215165389,0,5.147244486066156,6,1
18,Sunday,Entertainment,250310,60,10,122,1,0.21,1,0.9,0.73,0.071,11282,original,1,1,0,1,0,12.430459423717497,1,5.340183769486999,6,2
14,Saturday,Tech,55015,15,17,263,1,0.81,3,0.36,0.78,0.133,11382,original,1,0,0,0,1,10.915379330999672,0,4.756151732399869,5,5
6,Saturday,Entertainment,253550,15,16,127,1,0.15,3,0.55,0.83,0.074,11547,original,1,0,0,1,1,12.443320265210655,0,5.283328106084263,5,2
13,Monday,Sports,127096,60,9,207,0,0.34,3,0.78,0.39,0.098,12095,original,0,0,0,1,0,11.752705853437138,1,5.0030823413748555,0,4
10,Tuesday,Education,112059,30,5,60,1,0.86,1,0.49,0.44,0.129,8353,original,0,0,1,0,1,11.626789721119275,1,5.00871588844771,1,1
23,Friday,Education,190340,45,14,254,1,0.15,1,0.88,0.59,0.074,8982,original,0,0,0,0,1,12.15657247936897,1,5.186628991747589,4,1
18,Friday,Entertainment,115687,15,5,44,1,0.08,4,0.82,0.25,0.11,15938,original,0,1,0,1,1,11.658652191294628,1,4.893460876517851,4,2
23,Monday,Sports,355083,90,16,78,1,0.48,4,0.85,0.69,0.098,9062,original,0,0,0,1,0,12.780109660185833,0,5.516043864074334,0,4
23,Friday,Education,416357,90,17,58,1,0.3,0,0.38,0.99,0.067,7865,original,0,0,0,0,0,12.939300746082466,0,5.5097202984329865,4,1
7,Monday,Lifestyle,216428,60,16,83,1,0.56,1,0.4,0.49,0.108,11184,original,0,0,1,0,0,12.285017828066353,0,5.2040071312265415,0,3
21,Monday,Education,110878,30,9,201,0,0.8,1,0.5,0.8,0.071,5845,original,0,1,0,0,1,11.616194795624041,1,5.066477918249617,0,1
23,Friday,Entertainment,207982,15,19,270,0,0.14,1,0.66,0.6,0.095,11063,original,0,0,0,1,1,12.245211624574083,0,5.178084649829633,4,2
21,Monday,Education,454260,30,14,79,0,0.58,4,0.82,0.3,0.069,6133,original,0,1,0,0,1,13.026427201705452,1,5.55057088068218,0,1
14,Monday,Sports,203286,15,6,99,0,0.51,3,0.89,0.67,0.15,8915,original,0,0,0,1,1,12.222374052662873,1,5.30294962106515,0,4
22,Sunday,Business,254002,60,11,269,0,0.14,2,0.79,0.44,0.082,6817,original,1,0,0,0,0,12.445101356954545,1,5.252040542781819,6,0
15,Tuesday,Entertainment,255396,60,8,135,1,0.62,4,0.95,0.23,0.079,4871,original,0,0,0,1,0,12.450574476231242,1,5.340229790492498,1,2
10,Saturday,Education,169899,90,18,240,1,0.27,1,0.82,0.71,0.091,8547,original,1,0,1,0,0,12.042965307660024,0,5.17718612306401,5,1
13,Wednesday,Lifestyle,454036,30,4,138,1,0.49,4,0.51,0.89,0.089,6905,original,0,0,0,0,1,13.025933971500077,0,5.588373588600032,2,3
15,Wednesday,Tech,329767,90,10,289,0,0.08,0,0.49,0.48,0.092,6568,original,0,0,0,0,0,12.706144655897944,1,5.292457862359178,2,5
22,Wednesday,Lifestyle,479950,30,13,109,1,0.46,1,0.79,0.51,0.091,10334,original,0,0,0,0,1,13.081439294339882,1,5.584575717735953,2,3
7,Saturday,Tech,342594,90,15,191,1,0.31,0,0.44,0.91,0.09,10665,original,1,0,1,0,0,12.744304270486616,1,5.429721708194648,5,5
22,Friday,Lifestyle,360570,45,19,183,0,0.82,1,0.36,0.85,0.138,15691,original,0,0,0,0,1,12.795444164997681,0,5.524177665999073,4,3
21,Thursday,Tech,384989,45,10,197,1,0.06,4,0.67,0.77,0.096,11581,original,0,1,0,0,1,12.860972638906617,1,5.444389055562647,3,5
14,Monday,Sports,420515,45,16,66,0,0.42,3,0.88,0.4,0.124,7859,original,0,0,0,1,1,12.949237807611807,0,5.519695123044723,0,4
15,Wednesday,Lifestyle,48585,45,17,40,0,0.46,2,0.37,0.93,0.065,7069,original,0,0,0,0,1,10.791090702546029,0,4.668436281018411,2,3
19,Tuesday,Lifestyle,376369,15,8,93,1,0.73,0,0.85,0.32,0.098,10694,original,0,1,0,0,1,12.838327981072744,1,5.515331192429098,1,3
20,Tuesday,Business,69044,45,13,161,0,0.57,4,0.87,0.7,0.064,8984,original,0,1,0,0,1,11.142513744919452,1,4.88500549796778,1,0
17,Tuesday,Education,440773,60,15,45,1,0.67,3,0.64,0.22,0.123,10356,original,0,0,0,0,0,12.996287551415175,1,5.50451502056607,1,1
17,Thursday,Sports,447296,60,3,222,1,0.78,4,0.34,0.71,0.121,12584,original,0,0,0,1,0,13.010978082490332,0,5.570391232996133,3,4
7,Wednesday,Business,114556,15,8,115,1,0.86,0,0.42,0.42,0.112,6007,original,0,0,1,0,1,11.648827794700745,1,4.999531117880297,2,0
14,Friday,Business,7693,45,11,229,0,0.31,2,0.8,0.56,0.1,10707,original,0,0,0,0,1,8.94819608331224,1,3.9132784333248964,4,0
14,Tuesday,Business,493219,45,10,172,0,0.54,4,0.8,0.48,0.091,9284,original,0,0,0,0,1,13.108710600950541,1,5.6074842403802165,1,0
20,Wednesday,Sports,362403,45,13,229,0,0.84,1,0.93,0.34,0.082,11652,original,0,1,0,1,1,12.800514890617642,1,5.542205956247057,2,4
20,Thursday,Lifestyle,248307,90,11,279,1,0.99,3,0.71,0.7,0.077,11483,original,0,1,0,0,0,12.422425190067045,1,5.448970076026819,3,3
13,Friday,Education,205235,30,19,129,1,0.89,4,0.39,0.91,0.101,10317,original,0,0,0,0,1,12.231915815487692,0,5.330766326195078,4,1
7,Monday,Lifestyle,30939,90,14,191,0,0.37,3,0.38,0.97,0.104,8135,original,0,0,1,0,0,10.339805124127057,1,4.479922049650822,0,3
19,Thursday,Tech,447141,30,16,115,1,0.2,1,0.8,0.35,0.079,15105,original,0,1,0,0,1,13.010631496526278,0,5.474252598610512,3,5
10,Thursday,Education,441157,45,17,226,1,0.49,2,0.43,0.77,0.089,8554,original,0,0,1,0,1,12.997158366907223,0,5.53686334676289,3,1
15,Wednesday,Sports,157906,45,18,214,0,0.74,2,0.53,0.73,0.11,11304,original,0,0,0,1,1,11.96976153111671,0,5.187904612446683,2,4
6,Thursday,Sports,23047,90,3,79,1,0.49,1,0.64,0.47,0.109,7765,original,0,0,0,1,0,10.045334276764365,0,4.338133710705747,3,4
14,Sunday,Business,293249,90,12,53,1,0.48,3,0.32,0.22,0.066,6285,original,1,0,0,0,0,12.588780766515722,1,5.239512306606289,6,0
6,Thursday,Sports,80766,30,10,237,0,0.84,4,0.47,0.75,0.092,8343,original,0,0,0,1,1,11.299323745243138,1,4.931729498097256,3,4
23,Friday,Entertainment,413923,60,3,193,0,0.36,1,0.59,0.96,0.066,9954,original,0,0,0,1,0,12.933437661076294,0,5.555375064430518,4,2
13,Thursday,Tech,420192,30,4,116,1,0.86,0,0.5,0.71,0.095,7635,original,0,0,0,0,1,12.948469408520342,0,5.593387763408137,3,5
18,Thursday,Lifestyle,49262,90,3,93,1,0.41,3,0.4,0.55,0.095,11768,original,0,1,0,0,0,10.804928571159946,0,4.593971428463979,3,3
23,Thursday,Entertainment,392261,90,3,259,1,0.33,2,0.81,0.62,0.08,12767,original,0,0,0,1,0,12.879685262861557,0,5.5038741051446225,3,2
14,Monday,Sports,290920,15,11,30,1,0.45,1,0.87,0.36,0.122,8681,original,0,0,0,1,1,12.580807031633668,1,5.368322812653468,0,4
16,Wednesday,Entertainment,166152,90,15,205,0,0.76,2,0.48,0.8,0.102,7762,original,0,0,0,1,0,12.02066432959325,1,5.216265731837301,2,2
15,Sunday,Business,133376,15,3,187,0,0.13,3,0.84,0.8,0.102,10348,original,1,0,0,0,1,11.80093498380559,0,5.0743739935222365,6,0
23,Tuesday,Sports,465058,60,15,16,1,0.2,2,0.57,0.32,0.114,15376,original,0,0,0,1,0,13.049919558241118,1,5.4379678232964475,1,4
22,Sunday,Lifestyle,459589,30,9,79,0,0.95,1,0.65,0.9,0.119,10334,original,1,0,0,0,1,13.038090066669549,1,5.71523602666782,6,3
20,Friday,Business,142848,30,4,136,0,0.18,3,0.9,0.42,0.109,9730,original,0,1,0,0,1,11.869543407284398,0,5.047817362913759,4,0
23,Monday,Tech,97787,15,8,169,1,0.57,0,0.82,0.99,0.121,12764,original,0,0,0,0,1,11.49055714910822,1,5.072222859643288,0,5
18,Wednesday,Business,132948,30,9,257,1,0.58,1,0.86,0.51,0.057,8078,original,0,1,0,0,1,11.797720875018207,1,5.109088350007283,2,0
22,Wednesday,Lifestyle,60016,90,16,212,1,0.49,4,0.4,0.34,0.068,6539,original,0,0,0,0,0,11.002383134406262,0,4.646953253762504,2,3
23,Monday,Tech,407690,45,17,157,1,0.64,1,0.35,0.48,0.137,11669,original,0,0,0,0,1,12.9182648135085,0,5.461305925403401,0,5
16,Saturday,Education,456269,15,4,152,0,0.23,3,0.93,0.55,0.072,5864,original,1,0,0,0,1,13.030840018534525,0,5.554336007413811,5,1
18,Saturday,Entertainment,26959,30,12,208,1,0.55,1,0.57,0.26,0.096,15539,original,1,1,0,1,1,10.202109565026243,1,4.356843826010497,5,2
16,Saturday,Education,141602,15,14,163,0,0.37,0,0.5,0.66,0.067,5825,original,1,0,0,0,1,11.860782646458006,1,5.0503130585832015,5,1
6,Thursday,Sports,230928,15,19,151,1,0.66,0,0.81,0.68,0.088,7996,original,0,0,0,1,1,12.349865582952019,0,5.369946233180808,3,4
22,Monday,Education,386245,45,10,174,1,0.14,4,0.89,0.79,0.106,12418,original,0,0,0,0,1,12.864229751153413,1,5.509691900461365,0,1
8,Friday,Tech,270892,90,13,30,1,0.57,2,0.9,0.22,0.091,10099,original,0,0,1,0,0,12.509479187946052,1,5.3417916751784205,4,5
15,Sunday,Business,233576,15,5,91,1,0.19,3,0.52,0.63,0.132,10405,original,1,0,0,0,1,12.361267066184704,1,5.2125068264738825,6,0
13,Wednesday,Lifestyle,496314,30,8,78,1,0.28,3,0.9,0.24,0.081,6791,original,0,0,0,0,1,13.114966084773855,1,5.529986433909542,2,3
14,Monday,Sports,18545,60,11,140,0,0.22,2,0.33,0.76,0.128,8637,original,0,0,0,1,0,9.82800941136017,1,4.1932037645440685,0,4
11,Sunday,Sports,394803,15,8,96,1,0.18,0,0.33,0.24,0.089,9155,original,1,0,0,1,1,12.886144718202397,1,5.304457887280958,6,4
16,Friday,Business,464415,15,11,227,1,0.83,0,0.74,0.93,0.073,4777,original,0,0,0,0,1,13.048535981270089,1,5.719414392508035,4,0
23,Wednesday,Business,170838,45,9,170,0,0.29,1,0.34,0.76,0.131,9136,original,0,0,0,0,1,12.04847687150816,1,5.097390748603265,2,0
10,Thursday,Education,340674,90,11,187,1,0.93,4,0.53,0.61,0.132,8811,original,0,0,1,0,0,12.738684222618021,1,5.5094736890472085,3,1
13,Friday,Education,360701,60,14,126,1,0.97,4,0.77,0.55,0.098,10927,original,0,0,0,0,0,12.795807411650308,1,5.576322964660124,4,1
22,Thursday,Sports,66087,30,10,205,0,0.57,4,0.54,0.3,0.085,8305,original,0,0,0,1,1,11.09874246624234,1,4.721496986496936,3,4
9,Tuesday,Lifestyle,494055,60,10,95,1,0.14,1,0.43,0.43,0.142,8240,original,0,0,1,0,0,13.11040415006915,1,5.444161660027661,1,3
10,Monday,Lifestyle,73840,30,17,298,1,0.37,4,0.5,0.9,0.098,6319,original,0,0,1,0,1,11.209669411880263,0,4.8378677647521044,0,3
7,Monday,Lifestyle,123451,90,9,90,1,0.8,2,0.62,0.92,0.109,8570,original,0,0,1,0,0,11.723607695533142,1,5.157443078213257,0,3
21,Tuesday,Lifestyle,452600,30,13,161,1,0.37,1,0.63,0.2,0.083,8931,original,0,1,0,0,1,13.022766221635607,1,5.449106488654243,1,3
22,Sunday,Business,318149,45,18,70,1,0.09,2,0.85,0.68,0.121,7540,original,1,0,0,0,1,12.670278248660939,0,5.392111299464376,6,0
22,Saturday,Sports,444792,45,6,70,1,0.56,1,0.83,0.78,0.086,8027,original,1,0,0,1,1,13.005364284384603,1,5.636145713753842,5,4
7,Sunday,Lifestyle,44353,45,8,37,1,0.85,4,0.62,0.69,0.103,7426,original,1,0,1,0,1,10.699958175327975,1,4.7119832701311894,6,3
7,Tuesday,Sports,198075,45,5,52,0,0.8,2,0.89,0.27,0.087,7401,original,0,0,1,1,1,12.196406074413403,1,5.270562429765362,1,4
20,Saturday,Business,219283,60,11,178,1,0.18,2,0.38,0.37,0.087,9917,original,1,1,0,0,0,12.298122972327986,1,5.105249188931194,5,0
13,Monday,Entertainment,319877,90,12,95,1,0.67,2,0.48,0.4,0.068,6870,original,0,0,0,1,0,12.67569495208165,1,5.380277980832661,0,2
18,Sunday,Entertainment,70318,30,16,186,0,0.22,1,0.88,0.87,0.083,12972,original,1,1,0,1,1,11.160797311552596,0,4.858318924621039,6,2
16,Thursday,Business,246025,30,13,26,1,0.22,3,0.56,0.57,0.066,5023,original,0,0,0,0,1,12.413192500386504,1,5.235277000154602,3,0
22,Wednesday,Education,487690,45,14,107,1,0.87,4,0.99,0.59,0.071,6456,original,0,0,0,0,1,13.097437287560265,1,5.728974915024107,2,1
20,Friday,Tech,421880,45,14,207,0,0.25,2,0.63,0.95,0.11,14337,original,0,1,0,0,1,12.952478562730018,1,5.546991425092008,4,5
14,Saturday,Tech,72172,15,15,107,1,0.26,3,0.85,0.71,0.135,11227,original,1,0,0,0,1,11.186821293721147,1,4.838728517488459,5,5
10,Monday,Business,221688,90,15,74,1,0.0,4,0.58,0.92,0.066,5206,original,0,0,1,0,0,12.309030777774451,1,5.223612311109781,0,0
17,Sunday,Sports,261951,60,16,14,1,0.87,4,0.6,0.57,0.076,11512,original,1,0,0,1,0,12.475916559852076,0,5.398366623940831,6,4
20,Friday,Tech,98264,30,6,11,0,0.79,2,0.57,0.32,0.106,14498,original,0,1,0,0,1,11.495423189834087,1,4.934169275933635,4,5
21,Tuesday,Lifestyle,251458,15,15,31,0,0.63,2,0.8,0.94,0.083,9349,original,0,1,0,0,1,12.435035233363635,1,5.448014093345455,1,3
15,Friday,Lifestyle,293880,15,10,121,0,0.75,1,0.68,0.57,0.101,7195,original,0,0,0,0,1,12.590930202477846,1,5.4363720809911396,4,3
18,Wednesday,Business,230281,30,14,66,1,0.15,3,0.96,0.35,0.068,8560,original,0,1,0,0,1,12.347059923831065,1,5.230823969532427,2,0
8,Friday,Lifestyle,117859,60,8,75,0,0.46,3,0.48,0.44,0.121,7037,original,0,0,1,0,0,11.677252758391905,1,4.946901103356762,4,3
16,Thursday,Education,379325,15,7,107,1,0.35,2,0.37,0.24,0.106,5305,original,0,0,0,0,1,12.846151272651747,1,5.3304605090607,3,1
16,Saturday,Education,399070,15,11,153,0,0.09,4,0.58,0.57,0.067,6183,original,1,0,0,0,1,12.896894624903847,1,5.406757849961538,5,1
15,Wednesday,Tech,357228,90,5,134,0,0.49,2,0.73,0.88,0.104,7174,original,0,0,0,0,0,12.786132311699072,1,5.534452924679629,2,5
18,Monday,Entertainment,436839,60,12,176,1,0.92,4,0.9,0.95,0.08,14878,original,0,1,0,1,0,12.987322274311664,1,5.7489289097246665,0,2
10,Thursday,Education,274536,15,5,95,1,0.04,4,0.54,0.95,0.105,9696,original,0,0,1,0,1,12.522841321376529,1,5.315136528550612,3,1
22,Sunday,Lifestyle,322824,60,17,85,0,0.29,2,0.76,0.3,0.064,7842,original,1,0,0,0,0,12.684865659714852,0,5.3439462638859405,6,3
7,Saturday,Tech,262426,30,3,68,1,0.21,0,0.55,0.51,0.086,10703,original,1,0,1,0,1,12.47772822710007,0,5.245091290840029,5,5
13,Wednesday,Lifestyle,182789,45,9,147,0,0.24,3,0.73,0.22,0.104,6879,original,0,0,0,0,1,12.11609323191065,1,5.08443729276426,2,3
23,Sunday,Entertainment,223164,15,14,108,1,0.91,4,0.92,0.88,0.101,8883,original,1,0,0,1,1,12.31566668715747,1,5.468266674862989,6,2
15,Thursday,Tech,318003,90,19,201,1,0.47,4,0.46,0.49,0.072,5794,original,0,0,0,0,0,12.669819240299557,0,5.351927696119823,3,5
7,Saturday,Tech,130657,30,7,252,0,0.47,0,0.58,0.7,0.121,11929,original,1,0,1,0,1,11.780338501374176,1,5.06213540054967,5,5
17,Sunday,Sports,240167,60,6,58,0,0.76,1,1.0,0.77,0.079,13820,original,1,0,0,1,0,12.389093957438401,1,5.461637582975361,6,4
22,Sunday,Lifestyle,162381,30,14,41,0,0.15,0,0.91,0.54,0.08,11268,original,1,0,0,0,1,11.997706863128368,1,5.119082745251347,6,3
20,Friday,Business,485671,15,19,286,1,0.49,0,0.7,0.45,0.065,8257,original,0,1,0,0,1,13.093288777917708,0,5.565315511167083,4,0
10,Monday,Business,199806,60,11,29,1,0.43,4,0.66,0.97,0.075,5468,original,0,0,1,0,0,12.205107179617913,1,5.294042871847165,0,0
9,Tuesday,Lifestyle,75467,45,6,163,0,0.6,3,0.5,0.97,0.103,8890,original,0,0,1,0,1,11.231464004331503,1,4.906585601732601,1,3
16,Thursday,Education,188734,30,4,77,1,1.0,0,0.66,0.43,0.089,4668,original,0,0,0,0,1,12.148099193754673,0,5.2772396775018695,3,1
22,Friday,Lifestyle,103506,15,6,223,0,0.77,1,0.89,0.58,0.132,15587,original,0,0,0,0,1,11.547394522250805,1,5.066957808900321,4,3
22,Wednesday,Education,114751,90,4,152,0,0.4,2,0.78,0.98,0.073,6372,original,0,0,0,0,0,11.650528556964804,0,5.092211422785922,2,1
7,Saturday,Tech,386050,60,17,241,1,0.83,0,0.5,0.2,0.115,12185,original,1,0,1,0,0,12.863724764071646,0,5.451489905628659,5,5
6,Saturday,Entertainment,410904,30,4,222,1,0.17,0,0.44,0.53,0.081,11972,original,1,0,0,1,1,12.926117323208272,0,5.398446929283309,5,2
19,Friday,Business,292486,30,6,88,1,0.03,1,0.49,0.28,0.076,7267,original,0,1,0,0,1,12.58617550022192,1,5.194470200088769,4,0
20,Thursday,Lifestyle,173229,45,8,223,1,0.2,3,0.42,0.61,0.076,10932,original,0,1,0,0,1,12.062375470272986,1,5.070950188109195,3,3
9,Monday,Tech,466079,45,9,125,0,0.34,0,0.37,0.22,0.079,9892,original,0,0,1,0,1,13.052112572193261,1,5.406845028877304,0,5
17,Sunday,Sports,373452,90,12,101,1,0.51,0,0.59,0.53,0.09,13489,original,1,0,0,1,0,12.830547438956856,1,5.458218975582743,6,4
18,Thursday,Lifestyle,450299,90,14,279,0,0.62,3,0.38,0.38,0.089,10951,original,0,1,0,0,0,13.017669306289664,1,5.483067722515865,3,3
21,Monday,Education,111081,15,5,177,1,0.91,1,0.42,0.63,0.073,5975,original,0,1,0,0,1,11.618023946300058,1,5.0392095785200235,0,1
14,Saturday,Tech,463949,15,15,67,0,0.51,0,0.68,1.0,0.125,10743,original,1,0,0,0,1,13.047532066781326,1,5.657012826712531,5,5
7,Tuesday,Sports,94045,90,10,293,1,0.5,3,0.42,0.84,0.099,7537,original,0,0,1,1,0,11.45153930325588,1,4.932615721302351,1,4
18,Sunday,Entertainment,39698,90,17,35,0,0.05,0,0.34,0.88,0.099,13244,original,1,1,0,1,0,10.589081277441158,0,4.489632510976463,6,2
23,Monday,Tech,115078,60,3,75,0,0.03,2,0.52,0.71,0.088,9417,original,0,0,0,0,0,11.6533741280205,0,4.913349651208201,0,5
16,Tuesday,Entertainment,347767,45,5,257,1,0.55,4,0.45,0.23,0.089,9888,original,0,0,0,1,1,12.759290869768908,1,5.349716347907564,1,2
19,Tuesday,Business,27671,15,10,263,0,0.44,2,0.66,0.37,0.092,7621,original,0,1,0,0,1,10.228176350617005,1,4.385270540246802,1,0
20,Thursday,Lifestyle,423400,45,6,53,1,0.84,0,0.37,0.94,0.08,10893,original,0,1,0,0,1,12.956074999512895,1,5.612429999805158,3,3
10,Tuesday,Education,360528,45,18,106,0,0.16,1,0.83,0.49,0.091,7320,original,0,0,1,0,1,12.795327676299726,0,5.414131070519891,1,1
21,Monday,Education,440323,90,12,51,0,0.02,4,0.93,0.28,0.059,6030,original,0,1,0,0,0,12.995266098548125,1,5.44410643941925,0,1
15,Wednesday,Tech,91202,60,14,236,0,0.45,2,0.82,0.76,0.077,6273,original,0,0,0,0,0,11.420843070258245,1,4.974337228103298,2,5
14,Monday,Sports,56663,30,16,271,0,0.24,3,0.67,0.44,0.12,8016,original,0,0,0,1,1,10.94489436743346,0,4.647957746973384,0,4
16,Friday,Business,20708,60,16,176,1,0.05,1,0.9,0.42,0.108,7252,original,0,0,0,0,0,9.938323667371586,0,4.249329466948634,4,0
10,Thursday,Entertainment,359050,60,4,288,0,0.72,2,0.79,1.0,0.09,12239,original,0,0,1,1,0,12.791219718662004,0,5.618487887464803,3,2
13,Tuesday,Entertainment,316955,45,7,98,1,0.11,3,0.31,0.89,0.067,5817,original,0,0,0,1,1,12.666518241963802,1,5.328607296785521,1,2
21,Wednesday,Business,138883,60,7,187,1,0.61,0,0.58,0.53,0.07,7953,original,0,1,0,0,0,11.84139433132273,1,5.080557732529091,2,0
21,Thursday,Tech,323394,15,8,206,1,0.28,3,0.9,0.98,0.077,11108,original,0,1,0,0,1,12.686629765275878,1,5.506651906110351,3,5
10,Monday,Business,117547,45,15,276,1,0.17,2,0.54,0.72,0.084,5491,original,0,0,1,0,1,11.674602039786896,1,4.955840815914758,0,0
7,Monday,Lifestyle,470298,15,11,277,1,0.38,2,0.32,0.79,0.084,10532,original,0,0,1,0,1,13.06112394162852,1,5.522449576651408,0,3
23,Tuesday,Entertainment,391393,30,17,83,1,0.8,0,0.82,0.23,0.095,9655,original,0,0,0,1,1,12.877470004240513,0,5.520988001696206,1,2
23,Friday,Education,39754,45,16,17,0,0.39,3,0.86,0.3,0.074,8362,original,0,0,0,0,1,10.590490898335585,0,4.546196359334234,4,1
23,Thursday,Entertainment,231814,30,9,173,0,0.75,3,0.41,0.71,0.07,12091,original,0,0,0,1,1,12.353694918751847,1,5.3154779675007395,3,2
13,Monday,Entertainment,242714,45,4,94,1,0.13,0,0.68,0.92,0.079,6995,original,0,0,0,1,1,12.399643194502017,0,5.305857277800808,0,2
7,Monday,Lifestyle,147483,90,9,81,1,0.77,3,0.43,0.7,0.108,11154,original,0,0,1,0,0,11.901474974301948,1,5.140589989720779,0,3
19,Tuesday,Lifestyle,138983,60,8,64,1,0.24,0,0.8,0.31,0.121,11435,original,0,1,0,0,0,11.842114097573736,1,5.006845639029495,1,3
10,Monday,Business,465486,90,19,56,1,0.68,1,0.49,0.29,0.1,5921,original,0,0,1,0,0,13.050839448349036,0,5.512335779339614,0,0
23,Tuesday,Sports,219835,30,4,247,1,0.57,2,0.52,0.88,0.14,17397,original,0,0,0,1,1,12.300637092799644,0,5.314254837119858,1,4
15,Wednesday,Tech,406896,60,5,113,1,0.93,1,0.89,0.31,0.09,6528,original,0,0,0,0,0,12.916315361143727,1,5.592526144457492,2,5
15,Wednesday,Sports,89896,45,7,219,1,0.39,4,0.63,0.62,0.093,11794,original,0,0,0,1,1,11.40641984949134,1,4.8905679397965365,2,4
7,Wednesday,Business,482095,60,7,51,0,0.07,4,0.77,0.23,0.114,6322,original,0,0,1,0,0,13.085898543325483,1,5.4483594173301935,2,0
7,Wednesday,Business,76295,15,3,277,1,0.02,4,0.58,0.26,0.104,6050,original,0,0,1,0,1,11.242375791258748,0,4.668950316503499,2,0
15,Wednesday,Sports,224686,60,10,272,0,0.83,0,0.51,0.74,0.105,11270,original,0,0,0,1,0,12.322463601582092,1,5.344985440632837,2,4
14,Friday,Business,367833,15,14,268,0,0.52,3,0.74,0.75,0.136,12067,original,0,0,0,0,1,12.815387028424219,1,5.528154811369688,4,0
16,Tuesday,Entertainment,278255,60,6,292,1,0.78,1,0.41,0.47,0.097,10775,original,0,0,0,1,0,12.536296832247624,1,5.3465187328990496,1,2
23,Friday,Entertainment,304648,15,15,123,0,0.23,1,0.56,0.37,0.078,10273,original,0,0,0,1,1,12.626915573215976,1,5.282766229286391,4,2
14,Sunday,Business,137874,30,17,49,0,0.35,1,0.45,0.85,0.072,7152,original,1,0,0,0,1,11.834102756555804,0,5.063641102622322,6,0
22,Monday,Education,13155,90,13,229,0,0.03,1,0.79,0.37,0.108,12856,original,0,0,0,0,0,9.484633207308947,1,4.031853282923579,0,1
